quidem	PART	quidem	3956	_		
satis	ADJ	sat,sati,satis	1382	Form=Adverbial	satius,satiu	Number,Case,Gender,InflClass,Degree
iamdudum	ADV	iamdudum	44	Compound=Yes		
agedum	INTJ	age,agedum	45	_		
septem	DET	septem,uii	125	Number=Plur,Plural|NumForm=Word|NumType=Card		
scio	VERB	sciebatur,sciendam,sciendi,sciendo,scientur,scita,scitae,scitam,scitarum,scitas,scitorum,sciuimus,sciuntur	26	Aspect=Imp,Perf,Prosp|Case=Abl,Acc,Dat,Gen,Nom|Gender=Fem,Neut|InflClass[nominal]=IndEurA,IndEurO|Lilaflcat=LatI|Mood=Ind|Number=Plur,Sing|Person=1,3|Tense=Fut,Past,Pres|TraditionalMood=Gerundium,Gerundivum,Indicativus,Participium|TraditionalTense=Futurum,Imperfectum,Perfectum,Praesens|VerbForm=Part|Voice=Act,Pass	scibam,scientes,sciui,sciet,scisse,scientem,sciebat,scibant,sciemus,scierimus,sciri,scitur,scies,scitote,scimus,scisti,scieris,scires,scierint,scin,scibit,sciturus,sciebam,scibis,sciret,sci,scientis,sciente,sciatur,scio,scitis,sciero,scire,scitum,scierunt,scirent,scietis,sciuerit,scirem,sciit,scis,scient,sciam,sciretis,sciuit,sciatis,scissent,scibitur,sciturum,sciebas,scito,scierit,sciat,scibat,sciretur,sciunt,scibo,scias,sciendum,sciens,sciamus,sciebamus,scimu,scit,sciant,scisset,scientibus,scibas,sciebant	Tac,InflClass
tarde	ADJ	tarde,tardissime,tardius	102	AdvType=Tim|Degree=Abs,Cmp|Form=Adverbial		
ultra	PRON	ulterius,ultimo,ultra	200	AdvType=Loc|Degree=Abs,Cmp|Form=Adverbial		
ubique	PRON	ubique	154	AdvType=Loc|Form=Adverbial,Emp|PronType=Rel		
quoniam	SCONJ	quoniam	899	Compound=Yes|PronType=Rel		
una	DET	una	293	Form=Adverbial|NumType=Card|NumValue=1|PronType=Ind		
breuis	ADJ	breuissime	1	Degree=Abs|Form=Adverbial	breues,breuissimae,breuissimi,breuissimum,breuissima,breuior,breuiore,breue,breuiora,breuibus,breuissimis,breui,breuem,breuissimus,breuioribus,breuissimo,breuis,breuissimam,breuius,breuiorem,breuiores,breuia	Number,Case,Gender,InflClass
utrumne	ADV	utrumne	29	PronType=Int		
heu	INTJ	heu,heus	157	_		
quondam	ADV	quondam	330	AdvType=Tim|PronType=Ind,Rel		
fortiter	ADJ	fortissime,fortiter,fortius	197	Degree=Abs,Cmp|Form=Adverbial		
male	ADJ	male,peius,pessime,pessume	631	Degree=Abs,Cmp|Form=Adverbial		
uix	ADV	uix	639	_		
iterum	PART	iterum	426	AdvType=Tim|Degree=Cmp		
quia	SCONJ	quia	4037	Gender=Fem|PronType=Rel		
equidem	PART	equidem	301	Form=Emp		
exhaurio	VERB	exhaurienda	2	Aspect=Prosp|Case=Acc|Gender=Neut|InflClass[nominal]=IndEurO|Lilaflcat=LatI|Number=Plur|TraditionalMood=Gerundivum|VerbForm=Part|Voice=Pass	exhauritur,exhausti,exhausit,exhauriuntur,exhausto,exhauriendas,exhauriatur,exhauserit,exhaustam,exhausisse,exhauriret,exhausi,exhausisset,exhaustus,exhauserimus,exhausissetis,exhauriet,exhausta,exhauriendam,exhaurietur,exhaustae,exhaustas,exhausurus,exhauriebas,exhaustis,exhauriant,exhaustum,exhauriebat,exhaurire,exhauriendum,exhauriunt,exhauriri,exhauseras,exhaustos,exhauserat,exhaurit,exhausturos,exhauserim	Tac,Person,TraditionalTense,Mood,InflClass,Tense
nempe	PART	nempe	7	Form=Emp		
praeter	ADP	praeter,preter	730	AdpType=Prep		
repente	ADJ	repente	284	Form=Adverbial		
custodio	VERB	custodiendo,custodiens,custodiuimus	3	Aspect=Imp,Perf,Prosp|Case=Abl,Nom|Gender=Masc,Neut|InflClass[nominal]=IndEurI,IndEurO|Lilaflcat=LatI|Mood=Ind|Number=Plur,Sing|Person=1|Tense=Past|TraditionalMood=Gerundium,Indicativus,Participium|TraditionalTense=Perfectum,Praesens|VerbForm=Part|Voice=Act,Pass	custodiantur,custoditus,custodiet,custodiant,custodite,custodiri,custodienda,custodient,custodiuntur,custodiat,custoditis,custodiendum,custodiunt,custodiendus,custodis,custodienti,custodiam,custodi,custodirent,custodiebam,custodio,custodiendi,custoditur,custodibitur,custodiebant,custodit,custodientem,custodierit,custoditum,custodiuit,custodiendam,custodiebatur,custodita,custodibant,custodiatur,custodientium,custodias,custodirentur,custodiendae,custodire,custodiendos	InflClass
hodie	NOUN	hodie	333	AdvType=Tim|Compound=Yes|Form=Adverbial		
paulum	ADJ	paullum,paulum	114	Form=Adverbial|Gender=Fem		
dum	SCONJ	dum,nec	1841	_		
lente	ADJ	lente,lentius	24	Degree=Cmp|Form=Adverbial		
alternis	ADV	alternis	25	_		
quot	DET	quot	231	NumType=Card|PronType=Ind,Int,Rel|Reduplication=NumType:Dist		
intus	PRON	intu,intus	192	Form=Adverbial		
decem	DET	decem	184	Number=Plur,Plural|NumForm=Word|NumType=Card		
eheu	INTJ	eheu	24	_		
perfide	ADV	perfide	2	_		
incassum	ADV	incassum	17	_		
undique	PRON	undique	359	AdvType=Loc|Form=Adverbial,Emp|PronType=Ind		
antequam	SCONJ	<ante>quam,antequam	207	Compound=Yes|PronType=Rel		
funditus	NOUN	funditus	79	Form=Adverbial		
nam	PART	nam,namque	4124	_		
prae	ADP	prae,pre	107	AdpType=Prep		
modeste	ADJ	modeste,modestissime,modestissume,modestius	32	Degree=Abs,Cmp|Form=Adverbial		
forte	ADJ	fort,forte	663	Form=Adverbial|Gender=Masc		
posthac	DET	posthac	83	Form=Adverbial		
interea	DET	interea	288	AdvType=Tim|Compound=Yes|Form=Adverbial		
extra	ADP	extra	403	AdpType=Prep|Gender=Neut		
dummodo	SCONJ	dummodo	65	Compound=Yes		
impie	ADJ	impie,inpie	16	Form=Adverbial		
statim	VERB	statim	556	AdvType=Tim|ExtPos=SCONJ|Form=Adverbial|VerbForm=Part		
forsan	NOUN	forsan	30	Compound=Yes|Form=Adverbial		
mille	DET	mill,millies	2	Number=Plural|NumForm=Word|NumType=Card	millibus,milium,mille,milli,millia,millium,milia,milibus	NumValue,Case,Gender,InflClass
quatenus	PRON	quatenus	12	Compound=Yes|Form=Adverbial|PronType=Int		
expedio	VERB	expedientissimum,expeditam,expeditius	4	Aspect=Imp,Perf|Case=Acc,Nom|Degree=Abs,Cmp|Gender=Fem,Neut|InflClass[nominal]=IndEurA,IndEurI,IndEurX|Lilaflcat=LatI|Number=Sing|TraditionalMood=Participium|TraditionalTense=Perfectum,Praesens|VerbForm=Part|Voice=Act,Pass	expedisses,expediuit,expediti,expediatur,expedito,expediamus,expediri,expediendam,expedienda,expedies,expeditas,expediam,expedierint,expediret,expedio,expediui,expediens,expedietur,expediit,expedientis,expeditum,expedit,expediat,expediere,expedientes,expedite,expedior,expedi,expediebant,expeditis,expedias,expedita,expedisset,expediebat,expedire,expediuntur,expedierit,expediemus,expediunt,expedient,expedissem,expedierat,expediendae,expediet	Tense,Person,InflClass,Mood
olim	ADV	olim	341	AdvType=Tim		
eo	DET	eo	604	AdvType=Loc|Form=Adverbial|PronType=Dem		
quantulum	ADV	quantulum	8	NumType=Card|PronType=Int		
quominus	SCONJ	quominu,quominus	54	Compound=Yes		
diuido	VERB	diuisim	1	Form=Adverbial|TraditionalMood=Participium|TraditionalTense=Perfectum	diuidat,diuidendis,diuisit,diuidentes,diuisis,diuido,diuidentem,diuidar,diuidunt,diuidant,diuidenti,diuisum,diuisae,diuidebant,diuiserit,diuidamus,diuidite,diuiduntur,diuidet,diuidam,diuideretur,diuidito,diuidundo,diuidendus,diuisisse,diuidebat,diuidentis,diuisas,diuisurum,diuidis,diuidetur,diuidens,diuiserat,diuides,diuidatur,diuidere,diuisere,diuidimus,diuidenda,diuidatis,diuidantur,diuisi,diuidit,diuidendam,diuisse,diuisos,diuiderentur,diuiso,diuisus,diuidi,diuiderent,diuisimus,diuisa,diuidente,diuide,diuiseris,diuidebas,diuidentur,diuidebatur,diuidendo,diuisam,diuiditur,diuideret,diuidendum,diuisissent,diuidendas	Tac,Aspect,Person,InflClass[nominal],Mood,Number,VerbForm,Case,InflClass,Voice,Gender,Tense
igitur	PART	igitur	3488	_		
utrum	SCONJ	utrum	14	PronType=Con		
tamquam	SCONJ	tamquam,tanquam	956	Compound=Yes|ConjType=Cmpr|PronType=Rel		
dubie	ADV	dubie	50	_		
quamquam	SCONJ	quamquam,quanquam	717	Compound=Yes|Form=Emp|Gender=Neut|PronType=Rel		
libenter	VERB	libenter,libentissime,libentius,lubenter,lubentius	238	Degree=Abs,Cmp|Form=Adverbial|VerbForm=Part		
tantum	DET	intantum	1	Form=Adverbial|NumType=Card|PronType=Dem	tantum	Number,Case,Gender,InflClass
uelut	SCONJ	uelud,uelut,ueluti	589	Compound=Yes|ConjType=Cmpr|Gender=Neut|PronType=Rel		
ita	DET	ita,itan	3618	ExtPos=SCONJ|Form=Adverbial|PronType=Dem		
acriter	ADJ	acerrime,acerrume,acriter,acrius	175	Degree=Abs,Cmp|Form=Adverbial		
trans	ADP	trans	91	AdpType=Prep		
paulatim	ADJ	paulatim	208	Form=Adverbial		
sane	ADJ	sane,sanius	269	Degree=Cmp|Form=Adverbial		
iuxta	ADP	iuxta	101	AdpType=Prep		
primum	ADJ	preimum,primum	1178	Degree=Abs|Form=Adverbial|NumType=Ord|NumValue=1		
demum	ADP	demum	175	AdvType=Tim|Degree=Abs		
donec	SCONJ	donec,donicum,donique	354	_		
penes	ADP	pene,penes	109	AdpType=Prep		
prout	SCONJ	prout	228	Compound=Yes|PronType=Rel		
erga	ADP	erga	152	AdpType=Prep		
sexaginta	DET	sexaginta	32	Number=Plural|NumForm=Word|NumType=Card		
quando	PRON	quando	323	AdvType=Tim|Form=Adverbial|PronType=Int,Rel		
usque	ADP	usque	732	_		
illa	ADV	illa	11	AdvType=Loc|PronType=Dem		
consentio	VERB	consentiendo,consentiendum	2	Aspect=Prosp|Case=Abl,Nom|Gender=Neut|InflClass[nominal]=IndEurO|Lilaflcat=LatI|Number=Sing|TraditionalMood=Gerundium,Gerundivum|VerbForm=Part|Voice=Pass	consentiamus,consentiunt,consenserunt,consentias,consentiebant,consenserat,consensimus,consensere,consentiant,consentiente,consensisset,consenserint,consentientibus,consentiret,consensistis,consensisse,consentirent,consentire,consentite,consentimus,consenserit,consentiat,consentiet,consensissent,consensit,consentitur,consentit,consentientem	Person,TraditionalTense,Mood,InflClass,Tense
primo	ADJ	primo	489	Degree=Abs|Form=Adverbial|NumType=Ord|NumValue=1		
falso	ADJ	falso	61	Form=Adverbial		
ducenti	DET	ducentis	23	Case=Abl|Gender=Fem,Masc,Neut|Number=Plur|NumType=Card	ducenti,ducenta,ducentas,ducentos,ducentorum,ccxxc	InflClass,NumForm
ferme	ADV	ferme	63	_		
quippe	PRON	quipp,quippe	123	Form=Adverbial,Emp|PronType=Rel		
infra	ADP	infra	88	AdpType=Prep		
quinque	DET	quinque	162	Number=Plural|NumForm=Word|NumType=Card		
impune	ADJ	impoene,impune,impunius,inpoene,inpune	149	Degree=Cmp|Form=Adverbial		
intra	ADP	intra	341	AdpType=Prep		
publice	ADJ	publice	221	Form=Adverbial		
centum	DET	centum,cl,cxxc	217	Number=Plur,Plural|NumForm=Word|NumType=Card|NumValue=100	centena	Case,Gender,InflClass
contra	PRON	contra	509	Form=Adverbial|Gender=Fem,Masc,Neut		
deinde	PRON	dein,deinde	1466	AdvType=Loc|Compound=Yes|Form=Adverbial		
paulo	ADJ	paullo,paulo	396	Form=Adverbial		
ante	PRON	ante	1060	AdvType=Tim|Form=Adverbial		
passim	VERB	passim	139	AdvType=Loc|Form=Adverbial|VerbForm=Part		
quatenus	SCONJ	quatenus	29	Compound=Yes|PronType=Rel		
adducte	ADV	adductius	3	Degree=Cmp		
protinus	PRON	protenus,protinus	229	AdvType=Loc|Compound=Yes|Form=Adverbial		
illinc	DET	illim,illinc	109	AdvType=Loc|Form=Adverbial|PronType=Dem		
porro	ADV	porro	227	_		
facile	ADJ	facilius,facillime,facillume	265	Degree=Abs,Cmp|Form=Adverbial|Gender=Masc	facile	Number,Case,InflClass
enimuero	PART	enimuero	45	Compound=Yes		
adeo	PRON	adeo	537	AdvType=Loc|Compound=Yes|Form=Adverbial		
ergo	PRON	ergo	1213	AdvType=Loc|Form=Adverbial		
patienter	VERB	patienter,patientissime,patientius	37	Degree=Abs,Cmp|Form=Adverbial		
plerumque	DET	plerumque,plerunque	201	Degree=Cmp|Form=Adverbial,Emp		
sicut	SCONJ	sicut,sicuti	3432	Compound=Yes|ConjType=Cmpr|Polarity=Neg|PronType=Rel		
an	CCONJ	an	9	_		
nonnihil	PRON	nonnihil	4	PronType=Ind		
aduersus	ADP	aduersos,aduersum,aduersus,aduorsum,aduorsus	541	AdpType=Prep|VerbForm=Part		
aegre	ADJ	aegerrime,aegerrume,aegre,aegrius	119	Degree=Abs,Cmp|Form=Adverbial		
illico	ADV	ilico,illico	41	Compound=Yes		
auide	ADJ	auide,auidissime,auidius	40	Degree=Abs,Cmp|Form=Adverbial		
proinde	PRON	proin,proinde	206	AdvType=Tim|Compound=Yes|Form=Adverbial		
ociter	ADV	ocissime,ocissume,ocius	51	Degree=Abs,Cmp		
quocumque	PRON	quocumque,quocunque	6	AdvType=Loc|Form=Adverbial,Emp|PronType=Rel		
multo	DET	multo	541	Form=Adverbial|NumType=Card|PronType=Ind		
necesse	ADJ	necessu,necessum	15	_	necesse	Number,Case,Gender,InflClass
umquam	ADV	umquam,unquam	775	AdvType=Tim|Compound=Yes		
igitur	CCONJ	igitur	1299	Gender=Neut		
odi	VERB	odire	4	Aspect=Imp|Lilaflcat=LatI|TraditionalMood=Infinitivus|TraditionalTense=Praesens|VerbForm=Inf|Voice=Act	osurus,odi,odit,oderint,oderant,oderis,odissem,odero,odisset,oderat,oderit,odiuit,oderitis,odisses,oderas,oderunt,odisti,oderam,odissent,odimus,oderimus,osa,odisse,odistis,oderim,oderamus,odere	Person,InflClass[nominal],Mood,Number,Case,Gender,InflClass,Tense
hac	DET	hac	97	Form=Adverbial		
qua	SCONJ	qua,quam	538	Gender=Fem|PronType=Rel		
conuenio	VERB	conuenienti,conuenientia,conuenientibus,conuenientissimum	16	Aspect=Imp|Case=Abl,Acc,Nom|Degree=Abs|Gender=Fem,Masc,Neut|InflClass[nominal]=IndEurI|Lilaflcat=LatI|Number=Plur,Sing|TraditionalMood=Participium|TraditionalTense=Praesens|VerbForm=Part|Voice=Act	conuenere,conuenias,conueniebat,conuento,conuenerat,conuenturam,conueniunt,conueniant,conuenimus,conueniret,conuenitur,conuenistis,conueniri,conuenientis,conuenire,conueniendi,conuenisti,conuentis,conuenienda,coueniatis,conuenite,conuenibo,conuentura,conueniam,conuenissent,conuenerant,conuenisset,conuentum,conueniet,conueniundo,conuenies,conuenissemus,conueni,conueniatur,conuenisse,conuenit,conueniens,conuenerint,conuenientem,conuenero,conuentam,conuenerit,conuenient,conueniundi,conueniat,conuenerunt,conuenientior,conuenientes,conueniente,conueniebant,conuenirent	Tac,Person,Mood,InflClass,Tense
pie	ADJ	pie,piissime	24	Degree=Abs|Form=Adverbial		
fortasse	ADV	fortasse,fortassis	308	_		
tuto	VERB	tutius,tuto	73	Degree=Cmp|Form=Adverbial	tutanda,tutantur	TraditionalMood,Aspect,InflClass[nominal],Person,Mood,Number,VerbForm,Case,Gender,InflClass,Voice,Tense
quare	NOUN	quare	303	Compound=Yes|Form=Adverbial|PronType=Int,Rel		
modice	ADJ	modice	30	Form=Adverbial		
alte	VERB	alte,altissime,altius	177	Degree=Abs,Cmp|Form=Adverbial|VerbForm=Part		
totiens	ADV	totiens,toties	187	_		
citra	ADP	citra	61	AdpType=Prep		
dirum	ADV	dirum	3	_		
inuite	ADV	inuite	2	_		
fas	NOUN	fas	223	Gender=Fem,Masc,Neut		
posterga	ADV	posterga	4	_		
ah	INTJ	a,ah	120	_		
quotiens	ADV	quotiens	104	NumType=Mult|PronType=Int,Rel		
aperio	VERB	apertam,aperte,aperti	5	Aspect=Perf|Case=Acc,Nom|Form=Adverbial|Gender=Fem,Masc|InflClass[nominal]=IndEurA,IndEurO|Lilaflcat=LatI|Number=Plur,Sing|TraditionalMood=Participium|TraditionalTense=Perfectum|VerbForm=Part|Voice=Pass	aperit,aperi,aperuisse,aperiebatur,aperimur,aperiebat,aperientem,aperuerat,aperiendo,aperta,aperitur,apertae,aperiente,aperientur,aperire,aperirem,aperuerunt,apertos,aperiundum,aperito,apertis,aperuero,aperiat,aperiam,aperiunt,aperiatur,aperiri,aperite,aperuerimus,aperietur,aperietis,apertus,aperuit,aperienda,aperuisti,aperiet,aperiantur,aperiebant,apertum,aperiuntur,aperirentur,aperui,aperirent,aperuisset,aperires,aperiende,aperiendum,aperuere,aperiret,apertas,aperto	Tac,Person,Mood,InflClass,Tense
seruio	VERB	seruientes,seruierunt	2	Aspect=Imp,Perf|Case=Nom|Gender=Masc|InflClass[nominal]=IndEurI|Lilaflcat=LatI|Mood=Ind|Number=Plur|Person=3|Tense=Past|TraditionalMood=Indicativus,Participium|TraditionalTense=Perfectum,Praesens|VerbForm=Part|Voice=Act	seruis,seruiundum,seruiturus,seruissem,seruiturum,seruiendo,seruientem,seruio,seruierant,seruitis,seruiatur,seruierit,seruitura,seruiatis,seruias,seruiens,seruiebant,seruimus,seruit,seruiendum,seruiet,seruiat,seruierat,seruies,seruient,seruiamus,seruitum,seruitur,serui,seruibas,seruiendi,seruiam,seruirem,seruiuisti,seruiui,seruire,seruituri,seruiebat,seruiundi,seruiunt,seruientis,seruirent,seruientibus,seruires,seruisset,seruiret,seruisse,seruiant,seruientium	InflClass
profecto	VERB	profecto	274	Form=Adverbial|VerbForm=Part		
immo	ADP	immo,ymmo,ymo	427	Degree=Abs		
namque	PART	namque,nanque	407	Form=Emp		
parumper	ADV	parumper	28	_		
intrepide	ADV	intrepide	4	_		
potis	ADJ	pote,poti,potis	47	_	potius,potiori,potissimam,potiorem,potissimis,potissimei,potissumus,potissumum,potissima,potiora,potissimos,potissimum,potiore,potioribus,potior,potiores	Degree,Number,Case,Gender,InflClass
ergo	CCONJ	ergo	1473	Gender=Masc		
sin	SCONJ	sin	268	Polarity=Neg		
pro	INTJ	pro,proh	78	_		
ubicumque	SCONJ	ubicumque,ubicunque,ubiquomque	50	PronType=Rel		
clare	ADJ	clare,clarius	37	Degree=Cmp|Form=Adverbial		
deterior	ADJ	deteriora,deteriore,deteriorem,deteriores,deterioribus,deterioris,deterius,deterrima,deterrimae,deterrimarum,deterrimas,deterrime,deterrimi,deterrimis,deterrimo,deterrimos,deterrimum,deterrimus	113	Case=Abl,Acc,Dat,Gen,Nom,Voc|Gender=Fem,Masc,Neut|Number=Plur,Sing	deterior	InflClass,Degree
neue	CCONJ	neu,neue	141	_		
ob	ADP	ob	889	AdpType=Prep		
adu	ADV	quid	1	PronType=Int		
quocumque	SCONJ	quocumque	75	PronType=Rel		
quo	SCONJ	quo	1035	PronType=Rel		
aliter	DET	aliter	430	Form=Adverbial|PronType=Con		
palam	ADV	palam	292	_		
scilicet	CCONJ	scilicet	930	Compound=Yes|ExtPos=ADV		
manto	NOUN	manto,mantus	6	Gender=Fem|NameType=Giv|Variant=Greek		
impense	ADV	impense,impensius,inpense,inpensius	26	Degree=Cmp		
ubinam	PRON	ubinam	12	Form=Adverbial|PronType=Int		
attamen	ADV	attamen	6	_		
quantum	SCONJ	inquantum,quantum	315	ConjType=Cmpr|NumType=Card|PronType=Rel		
denique	PRON	denique	799	AdvType=Tim|Form=Adverbial,Emp		
nuper	ADV	nuper,nuperrime	303	AdvType=Tim|Compound=Yes|Degree=Abs		
clementer	VERB	clementer,clementissime,clementius	20	Degree=Abs,Cmp|Form=Adverbial		
sex	DET	sex	136	Number=Plural|NumForm=Word|NumType=Card|NumValue=6|Proper=Yes		
recens	ADV	recens	20	AdvType=Tim		
praecipue	ADJ	praecipue,precipue	230	Form=Adverbial		
aliquanto	DET	aliquanto	68	Compound=Yes|Form=Adverbial|NumType=Card|PronType=Ind		
interior	ADJ	interior,interiore,intima,intimam,intimas,intimi,intimis,intimo,intimos,intimum,intimus,intumo	91	Case=Abl,Acc,Dat,Nom,Voc|Gender=Fem,Masc,Neut|Number=Plur,Sing	interiorem,interiori,interiora,interiorum,interiores,interioribus,interioris,interius	InflClass,Degree
simpliciter	ADJ	simplicissime,simpliciter,simplicius	240	Degree=Abs,Cmp|Form=Adverbial		
antique	ADV	antique,antiquius	4	Degree=Cmp		
cominus	ADV	cominus	4	_		
eminus	ADV	eminus	53	_		
definio	VERB	definiens,definientes,definitam,definiuisset,diffiniunt	5	Aspect=Imp,Perf|Case=Acc,Nom|Gender=Fem,Masc|InflClass[nominal]=IndEurA,IndEurI|Lilaflcat=LatI|Mood=Ind,Sub|Number=Plur,Sing|Person=3|Tense=Pqp,Pres|TraditionalMood=Indicativus,Participium,Subiunctivus|TraditionalTense=Perfectum,Plusquamperfectum,Praesens|VerbForm=Part|Voice=Act,Pass	definiat,definitur,definis,definita,definire,definias,definiri,definiunt,definio,definiant,definisset,diffinientes,definitum,definiam,definit,definitus,definiebant,definiendi,definiuntur,definies	InflClass
quasi	SCONJ	quasi	1381	Compound=Yes|ConjType=Cmpr|PronType=Rel		
longe	ADJ	longe,longissime,longissume,longius	757	AdvType=Loc|Degree=Abs,Cmp|Form=Adverbial		
impatienter	ADV	impatienter,impatientissime,impatientius,inpatienter	6	Degree=Abs,Cmp		
efficaciter	ADJ	efficacissime,efficaciter,efficacius	22	Degree=Abs,Cmp|Form=Adverbial		
temere	ADV	temere	155	_		
fortuito	ADJ	fortuito	15	Form=Adverbial		
consulto	VERB	consulto	33	Form=Adverbial|VerbForm=Part	consultabant,consultatum,consultas,consultat,consultantibus,consultanti,consultantium,consultabat,consultauit,consultauisse,consultauerit,consultandum,consultarent,consultandi,consultare,consultetur,consultando,consultante,consultaret,consultant,consultans,consultent,consultauerat	TraditionalMood,Tac,Person,Aspect,InflClass[nominal],Mood,TraditionalTense,Number,Case,InflClass,Voice,Gender,Tense
priuatim	VERB	priuatim	80	Form=Adverbial		
solum	DET	solum	1269	Form=Adverbial|PronType=Con		
punio	VERB	puniatur,puniente,punientes,punientis	5	Aspect=Imp|Case=Abl,Gen,Nom|Gender=Masc|InflClass[nominal]=IndEurI|Lilaflcat=LatI|Mood=Sub|Number=Plur,Sing|Person=3|Tense=Pres|TraditionalMood=Participium,Subiunctivus|TraditionalTense=Praesens|VerbForm=Part|Voice=Act,Pass	puniendi,punito,punitus,puniit,punienti,puniantur,punirentur,punitos,puniat,punisti,punienda,puniendos,punientem,puniretur,punit,puniunt,puniendus,puniendum,punior,punita,puni,punientur,puniri,puniendo,punitum,punitis,punierim,puniuit,punitur,puniendam,puniendorum,puniebant,puniuissent,punire,puniui,puniti,puniuntur,puniebat,puniret	Tac,InflClass
autem	PART	autem	5472	_		
iampri	ADV	iam	99	AdvType=Tim		
dem	ADV	pridem	99	_		
uero	ADJ	uero,uerum	1426	Disambiguation=sed|Form=Adverbial		
uiritim	NOUN	uiritim	24	Form=Adverbial		
subuenio	VERB	subueniamus,subueniant,subueniendi	3	Aspect=Imp,Prosp|Case=Gen|Gender=Neut|InflClass[nominal]=IndEurO|Lilaflcat=LatI|Mood=Sub|Number=Plur,Sing|Person=1,3|Tense=Pres|TraditionalMood=Gerundium,Subiunctivus|TraditionalTense=Praesens|VerbForm=Part|Voice=Act,Pass	subuenias,subuenisti,subueniretur,subueniunt,subueniebat,subuenisse,subuenitur,subuenerit,subuenisset,subueniremus,subuenturos,subueniens,subuenientes,subueniebatur,subuenite,subueniendum,subuenit,subueniundum,subueniet,subueniret,subuenere,subueniat,subuenire,subueniri,subueniente,subuenitis,subuenerint,subuenientem,subuentum,subueni,subuenissent,subuenirent,subueniatis,subueniatur,subueniebant	Tac,InflClass
aedifico	VERB	edificare	1	Aspect=Imp|Compound=Yes|TraditionalMood=Infinitivus|TraditionalTense=Praesens|VerbForm=Inf|Voice=Act	aedificandae,aedificaturus,aedificatus,aedificarim,aedificet,aedificant,aedificante,aedificent,aedificandam,aedificabis,aedificatur,aedificanda,aedificari,aedificabatur,aedificando,aedificandum,aedificabo,hedificabo,aedificatae,aedificaris,aedificati,hedificata,aedificandi,aedifices,aedificare,aedificas,aedifico,aedificatam,aedificato,aedificata,aedificasset,aedificarint,aedificat,aedificandas,aedificaueris,aedificaui,aedificatum,aedificaueritis,aedificanti	Tac,Person,InflClass[nominal],Mood,Number,Case,InflClass,Gender,Tense
